,ID,trend_Ori,Pvalue_Ori,trends_Mod_yue,Pvalue_Mod_yue,trends_Mod_rao,Pvalue_Mod_rao,trends_seasonal,Pvalue_seasonal,test
194,321413,no trend,0.5598180061409144,no trend,0.302917320559275,no trend,0.6917771174175686,no trend,0.25530662658218084,mandal kendal
195,321611,no trend,0.4495135645275967,no trend,0.45654993727920434,no trend,0.5932177365759341,no trend,0.6996756256347048,mandal kendal
196,322211,increasing,3.364586609322373e-08,increasing,8.881784197001252e-16,increasing,0.002293046011048183,increasing,9.452734959225495e-07,mandal kendal
197,322821,increasing,0.04819724636781375,no trend,0.06465529360757705,no trend,0.23494181522843038,no trend,0.1114327182458339,mandal kendal
198,324521,no trend,0.10352322477249265,decreasing,0.04852920984593245,no trend,0.36396685183342203,no trend,0.06482367723791205,mandal kendal
199,325811,no trend,0.24675137198864938,no trend,0.2611838322354523,no trend,0.5326978883558344,no trend,0.6769222390213794,mandal kendal
200,325812,increasing,0.044196281043165975,increasing,0.00015267325542511756,increasing,0.000688895647727783,no trend,0.10326295042870082,mandal kendal
201,326611,no trend,0.3603131937878281,no trend,0.2840118752084313,no trend,0.5599735982006682,no trend,0.40947828967066413,mandal kendal
202,326711,increasing,0.018561851885299463,increasing,0.0002073235284292263,increasing,0.04741045806939326,no trend,0.0711968892752517,mandal kendal
203,326721,no trend,0.4293466492184672,no trend,0.11755982675169685,no trend,0.6016536633448997,no trend,0.1304943155962992,mandal kendal
204,326821,no trend,0.4034314217877122,no trend,0.2255644512073216,no trend,0.5714331030150599,no trend,0.2888443663464848,mandal kendal
205,329511,no trend,0.41988072964998624,no trend,0.14011427995523462,no trend,0.5427156241743796,no trend,0.6955039248895196,mandal kendal
206,329611,increasing,0.03971163930625066,increasing,0.020640941524073142,no trend,0.2647585804590742,no trend,0.14307282579273184,mandal kendal
207,330711,decreasing,0.0034173315814678418,decreasing,0.00024802036426829766,no trend,0.050702565391665955,decreasing,0.02837726673798735,mandal kendal
208,331211,no trend,0.1577941886183689,no trend,0.11447135361099048,no trend,0.36543812381035834,no trend,0.42727890617197617,mandal kendal
209,331311,decreasing,0.02966600913771611,decreasing,0.010636657245651104,no trend,0.1644770243439604,no trend,0.0708084540220888,mandal kendal
210,331411,no trend,0.4514663306063844,no trend,0.3770327955595132,no trend,0.582711106444483,no trend,0.4918663579093068,mandal kendal
211,332411,decreasing,0.0016647412953585405,decreasing,1.768597934770355e-09,decreasing,0.0049783317686775685,decreasing,0.01962441497663958,mandal kendal
212,332612,decreasing,0.0006149185548727232,decreasing,4.334616940937508e-07,decreasing,0.030044447316766476,decreasing,0.013328328780817467,mandal kendal
